iter,loss
1,6.476195812225342
2,6.466663360595703
3,6.386501312255859
4,6.430438995361328
5,1.580777645111084
6,2.68064090183803
7,4.774212837219238
8,6.324545179094587
9,3.013385057449341
10,6.20379867553711
11,6.312110355922154
12,1.4551029205322266
13,2.3132619857788086
14,3.4945291791643416
15,4.585444450378418
16,6.063815525599888
17,3.712444543838501
18,6.054046630859375
19,6.210503578186035
20,2.319500514439174
21,5.253884451729911
22,5.38205623626709
23,5.423062218560113
24,6.2902026706271705
25,3.5021142959594727
26,5.77879387991769
27,1.7893964052200317
28,5.618792215983073
29,3.601760149002075
30,2.381392070225307
31,1.7503437995910645
32,5.247599919637044
33,1.8493452072143555
34,5.2725355965750555
35,5.344297409057617
36,1.327553629875183
37,4.997678756713867
38,5.23016357421875
39,2.2926833629608154
40,1.7871246337890625
41,5.3671875
42,2.0646705627441406
43,4.753470738728841
44,4.945537090301514
45,4.717165810721261
46,2.9844738006591798
47,4.507235209147136
48,4.805152893066406
49,2.0661559104919434
50,5.361290522984096
51,1.2986562252044678
52,4.421759128570557
53,5.483819325764974
54,1.552558081490653
55,5.398809814453125
56,1.609082539876302
57,4.8654022216796875
58,4.329644203186035
59,5.1041178703308105
60,4.060307312011719
61,4.372021484375
62,4.233476638793945
63,1.7224815686543782
64,3.0266342163085938
65,2.5318238394601003
66,2.5943117141723633
67,4.5438690185546875
68,3.783527374267578
69,4.798748016357422
70,2.1128461837768553
71,2.0668530464172363
72,4.35017340523856
73,4.342095947265625
74,4.171351024082729
75,1.3193213939666748
76,3.5277008056640624
77,0.951669420514788
78,2.2129311561584473
79,5.059635707310268
80,4.58372917175293
81,4.7389662606375555
82,3.3727734088897705
83,1.4425544738769531
84,3.7965927124023438
85,4.222154072352818
86,3.149922561645508
87,2.597738265991211
88,3.8098020553588867
89,3.875009218851725
90,4.305129528045654
91,5.1021728515625
92,4.013553074428013
93,3.9652726309640065
94,3.793375333150228
95,1.1018317937850952
96,4.316356658935547
97,2.3764127095540366
98,4.203044346400669
99,3.455871820449829
100,1.3579491206577845
101,4.45685338973999
102,5.095720563616071
103,3.2199292864118303
104,2.2362419764200845
105,3.8943464756011963
106,1.6040866374969482
107,4.458699635096958
108,3.044501304626465
109,1.9243387494768416
110,3.899974060058594
111,4.526822090148926
112,4.452084859212239
113,1.108518918355306
114,4.757498423258464
115,3.4511632919311523
116,3.5001567204793296
117,3.1808074315389
118,1.7553060319688585
119,2.300598907470703
120,2.655542182922363
121,5.0825371742248535
122,1.3291898454938615
123,3.9448607308523997
124,4.366272926330566
125,2.337001255580357
126,3.489768664042155
127,4.578917503356934
128,4.192897796630859
129,3.043194532394409
130,1.2319145202636719
131,4.105306943257649
132,2.809553527832031
133,3.417586008707682
134,4.384263780381945
135,2.4001197814941406
136,2.42101788520813
137,3.2046918869018555
138,2.318488529750279
139,4.780037307739258
140,2.393927574157715
141,2.0644474029541016
142,4.559918403625488
143,3.5502258936564126
144,3.283870220184326
145,3.5729010899861655
146,2.9437309900919595
147,4.325317927769253
148,1.9185164315359933
149,4.601777648925781
150,2.7418224811553955
151,3.6335225786481584
152,3.378709520612444
153,3.7008323669433594
154,3.4078060150146485
155,3.3069531122843423
156,1.3841757774353027
157,1.957733426775251
158,3.764799118041992
159,3.11053466796875
160,2.9488975524902346
161,2.0712512969970702
162,2.514159611293248
163,3.0530468622843423
164,2.117748419443766
165,4.806646823883057
166,3.705425580342611
167,3.812337875366211
168,1.8753528594970703
169,4.7033587864467075
170,2.731665475027902
171,2.112041155497233
172,3.7237154642740884
173,4.745419025421143
174,4.815097263881138
175,2.397666613260905
176,2.236276490347726
177,3.34507417678833
178,3.249492645263672
179,3.450825055440267
180,4.405503908793132
181,3.7141719818115235
182,3.8852342878069197
183,1.3734698295593262
184,1.9071711301803589
185,3.1253182093302407
186,3.8220043182373047
187,2.710556666056315
188,4.080107688903809
189,2.403879165649414
190,3.9438350200653076
191,4.074909528096517
192,1.8926865259806316
193,4.024535860334124
194,3.5571590423583985
195,1.6004431247711182
196,3.6103687286376953
197,3.9952964782714844
198,3.77254513331822
199,4.693065325419108
200,3.2099835532052174
201,2.3593029975891113
202,2.337661531236437
203,4.443032582600911
204,4.409013748168945
205,1.770993947982788
206,2.7184133529663086
207,2.677994591849191
208,3.264202117919922
209,1.9146217618669783
210,4.036074638366699
211,2.5000761349995932
212,1.3826465606689453
213,4.133062907627651
214,4.705689430236816
215,1.5408709049224854
216,2.726442337036133
217,3.579300744192941
218,3.1755659580230713
219,2.995091120402018
220,3.4249118169148765
221,1.4289779663085938
222,2.9039322989327565
223,1.6750082969665527
224,3.3324623107910156
225,4.7537522315979
226,2.717360019683838
227,2.4281211853027345
228,3.531212568283081
229,3.100085122244699
230,3.684168497721354
231,2.9853758811950684
232,3.5862433115641275
233,2.6005870274135043
234,3.729511260986328
235,4.376625333513532
236,3.1225337982177734
237,4.002566814422607
238,1.9881138801574707
239,2.817355155944824
240,2.9489221572875977
241,2.7527805964152017
242,2.741786684308733
243,3.102048635482788
244,3.646189053853353
245,2.232525189717611
246,2.943591753641764
247,3.398763656616211
248,2.5738548278808593
249,1.5513207912445068
250,1.5181387265523274
251,1.7901239395141602
252,2.238732020060221
253,2.3181214332580566
254,2.8741042613983154
255,3.1618968418666293
256,4.165939712524414
257,1.4382771492004394
258,4.0703535079956055
259,3.702444076538086
260,2.5992224557059154
261,2.9590322971343994
262,4.429090817769368
263,3.268546295166016
264,4.471508026123047
265,3.853398084640503
266,2.956274850027902
267,3.731438318888346
268,2.481982094900949
269,3.175874710083008
270,4.171969549996512
271,1.5315613746643066
272,3.2374614079793296
273,3.9218851725260415
274,3.913328170776367
275,2.6502796173095704
276,3.272923787434896
277,3.6260506312052407
278,3.8126144409179688
279,4.0181498527526855
280,4.579051208496094
281,1.6245008707046509
282,3.8323241642543246
283,3.313297907511393
284,4.520199911934989
285,2.0415056546529136
286,2.4323830604553223
287,3.049680709838867
288,3.5907881600516185
289,4.266389029366629
290,4.714758555094401
