iter,bleu
18000,0.9713188852341312
18100,0.9854108226905393
18200,0.9553728496591176
18300,0.9654108226905393
18400,0.9313188852341312
18500,0.9454108226905393
18600,0.984889230224349
18700,0.99
18800,0.9513188852341312
18900,0.944889230224349
19000,0.964889230224349
19100,0.95
19200,0.9453728496591176
19300,0.97
19400,0.97
19500,0.9570710678118656
19600,0.9554108226905393
19700,0.9862460884899019
19800,0.9759460355750136
19900,0.9659460355750136
20000,0.9808352657993626
20100,0.9607456993182353
20200,0.97
20300,0.99
20400,0.9407836723496571
20500,0.9459460355750136
20600,0.9612001233652134
20700,0.9413188852341312
20800,0.9653728496591176
20900,0.9859460355750136
21000,0.96
21100,0.9653728496591176
21200,0.98
21300,0.9513188852341312
21400,0.9703000529148883
21500,0.98
21600,0.9859460355750136
21700,0.97
21800,0.9754108226905394
21900,0.9813188852341312
22000,0.9453728496591176
22100,0.9859460355750136
22200,0.9953728496591177
22300,0.99
22400,0.9702620798834667
22500,0.9859460355750136
22600,0.9759460355750136
22700,0.9613568582655531
22800,0.99
22900,0.9454108226905394
23000,0.9659460355750136
23100,0.9459460355750136
23200,0.9654108226905393
23300,0.9759460355750136
23400,0.95
23500,0.96
23600,0.9753728496591176
23700,0.97
23800,0.9653728496591176
23900,0.9586084304177572
24000,0.97
24100,0.9661565220087748
24200,0.97
24300,0.97
24400,0.9662460884899019
24500,0.9870710678118655
24600,0.9859460355750136
24700,0.95
24800,0.95
24900,0.99
25000,0.9807836723496571
25100,0.9554108226905393
25200,0.97
25300,0.9659460355750136
25400,0.9559460355750136
25500,0.9559460355750136
25600,0.9859460355750136
25700,0.97
25800,0.9918920711500272
25900,0.9418920711500272
26000,0.9453728496591176
26100,0.94
26200,0.97
26300,0.9807456993182353
26400,0.984889230224349
26500,0.98
26600,0.9754108226905395
26700,0.96
26800,0.9454108226905394
26900,0.9859460355750136
27000,0.9602620798834667
27100,0.95
27200,0.9667297079246707
27300,0.96
27400,0.954889230224349
27500,0.98
27600,0.9653728496591176
27700,0.9472649208091448
27800,0.9859460355750136
27900,0.9859460355750136
28000,0.9754108226905395
28100,0.9659460355750136
28200,0.97
28300,0.9359460355750135
28400,0.9959460355750136
28500,0.9153728496591177
28600,0.95
28700,0.99
28800,0.954889230224349
28900,0.9559460355750136
29000,0.9554108226905393
29100,0.9457893006746741
29200,0.9659460355750136
29300,0.98
29400,0.97
29500,0.9617353362496877
29600,0.9653728496591176
29700,0.97
29800,0.98
29900,0.98
30000,0.934889230224349
30100,0.960821645381079
30200,0.9559460355750136
30300,0.9853728496591176
30400,0.98
30500,0.9753728496591176
30600,0.976691734893249
30700,0.9954108226905395
30800,0.9372649208091448
30900,0.9659460355750136
31000,0.95
31100,0.9759460355750136
31200,0.9759460355750136
31300,0.9513188852341312
31400,0.9859460355750136
31500,0.9802620798834667
31600,0.95
31700,0.965
31800,0.9807456993182353
31900,0.964889230224349
32000,0.9653728496591176
32100,0.9403000529148884
32200,0.9759460355750136
32300,0.9513188852341312
32400,0.9659460355750136
32500,0.95
32600,0.9713568582655531
32700,0.9653728496591176
32800,0.9908352657993627
32900,0.9753728496591176
33000,0.9562081154584803
33100,0.98
33200,0.96
33300,0.9459460355750136
33400,0.97
33500,0.98
33600,1.0
33700,0.9607456993182353
33800,0.98
33900,0.9634976606421063
34000,0.9853728496591176
34100,0.9367813013743762
34200,0.99
34300,0.95
34400,0.98
34500,0.93
34600,0.9754108226905395
34700,0.97
34800,0.99
34900,0.9373028938405666
35000,0.9567297079246707
35100,0.9808352657993626
35200,0.9654108226905393
35300,0.9808352657993626
35400,0.96
35500,0.98
35600,0.9559460355750136
35700,0.9859460355750136
35800,0.964889230224349
35900,0.9540192531082967
36000,0.9513188852341312
36100,0.9554108226905395
36200,0.9959460355750136
36300,0.9613188852341312
36400,0.9659460355750136
36500,0.9459460355750136
36600,0.9513568582655529
36700,0.9753728496591176
36800,0.930783672349657
36900,0.95
37000,0.980783672349657
37100,0.99
37200,0.97
37300,0.97
37400,0.9354108226905393
37500,0.98
37600,0.994889230224349
37700,0.9718920711500272
37800,0.9718920711500272
37900,0.9551150781157932
38000,0.974889230224349
38100,0.96
38200,0.9551892831392373
38300,0.97
38400,0.9359460355750135
38500,0.9713188852341312
38600,0.9759460355750136
38700,0.95
38800,0.914889230224349
38900,0.9411621503337918
39000,0.9812001233652135
39100,0.9759460355750136
39200,0.9602620798834667
39300,0.9659460355750136
39400,0.97
39500,0.98
39600,0.95
39700,0.9459460355750136
39800,1.0
39900,0.9559460355750136
40000,0.94
40100,0.9713568582655528
40200,0.96
40300,0.9459460355750136
40400,0.9465349999929096
40500,0.97
40600,0.95
40700,0.98
40800,0.99
40900,0.96
41000,0.9713568582655531
41100,0.97
41200,1.0
41300,0.94
41400,0.95
41500,0.9270710678118655
41600,0.97
41700,0.99
41800,0.9653728496591176
41900,0.9654108226905395
42000,0.96
42100,0.9654108226905393
42200,0.9654108226905395
42300,0.97
42400,0.9953728496591177
42500,0.98
42600,0.9854108226905395
42700,0.97
42800,0.9602620798834667
42900,0.98
43000,0.98
43100,0.9672649208091448
43200,0.94
43300,0.9653728496591176
43400,0.9708216453810788
43500,0.9457735026918962
43600,0.965
43700,0.9453728496591176
43800,0.9172649208091448
43900,0.965
44000,0.97
44100,0.951356858265553
44200,0.9508352657993626
44300,0.9753728496591176
44400,0.9551892831392373
44500,0.9603000529148883
44600,0.94
44700,0.97
44800,0.97
44900,0.98
45000,0.97
45100,0.9459460355750136
45200,0.9753728496591176
45300,0.9713188852341312
45400,0.9754108226905394
45500,0.984889230224349
45600,0.98
45700,0.97
45800,0.99
45900,0.9970710678118655
46000,0.944889230224349
46100,0.9613188852341312
46200,0.94
46300,0.9502620798834667
46400,0.9651150781157932
46500,0.98
46600,0.9759460355750136
46700,0.9754108226905395
46800,0.97
46900,0.99
47000,0.9803000529148883
47100,0.954889230224349
47200,0.9707836723496571
47300,0.96
47400,0.9654108226905395
47500,0.9713188852341312
47600,0.98
47700,0.97
47800,0.9302620798834667
47900,1.0
48000,0.9315786013493482
48100,0.944889230224349
48200,0.9659460355750136
48300,0.96
48400,0.9659460355750136
48500,0.97
48600,0.9757893006746741
48700,0.95
48800,0.97
48900,0.98
49000,0.97
49100,0.9953728496591177
49200,0.9554108226905395
49300,0.9759460355750136
49400,0.9870710678118655
49500,0.98
49600,0.9818920711500272
49700,0.99
49800,0.954889230224349
49900,0.9554108226905393
50000,0.9553728496591176
50100,0.96
50200,0.96
50300,0.9654108226905395
50400,0.9554108226905395
50500,0.99
50600,0.9759460355750136
50700,0.9953728496591177
50800,0.98
50900,0.97
51000,0.94
51100,0.97
51200,0.9553728496591176
51300,0.97
51400,0.944889230224349
51500,0.984889230224349
51600,0.97
51700,0.99
51800,0.98
51900,0.96
52000,0.98
52100,0.9713188852341312
52200,0.95
52300,0.9754108226905394
52400,0.98
52500,0.98
52600,0.98
52700,0.9659460355750136
52800,0.964889230224349
52900,0.9753728496591176
53000,0.98
53100,0.95
53200,0.9572649208091448
53300,0.9518920711500272
53400,0.9807456993182353
53500,0.964889230224349
53600,0.96
53700,0.9559460355750136
53800,0.9654108226905395
53900,0.9551513101078157
54000,0.92
54100,0.974889230224349
54200,0.99
54300,0.974889230224349
54400,0.98
54500,0.9859460355750136
54600,0.95
54700,0.95
54800,0.9859460355750136
54900,0.9759460355750136
55000,0.9853728496591176
55100,0.96
55200,0.9462324680716182
55300,0.9802620798834667
55400,0.97
55500,0.9854108226905395
55600,0.9653728496591176
55700,0.95
55800,0.96
55900,0.954889230224349
56000,0.99
56100,0.9702620798834667
56200,0.99
56300,0.97
56400,0.9653728496591176
56500,0.9462460884899021
56600,1.0
56700,0.9659460355750136
56800,0.98
56900,0.9867318213824174
57000,0.97
57100,0.9754108226905394
57200,0.951356858265553
57300,0.9754108226905395
57400,0.9559460355750136
57500,0.9570710678118656
57600,0.9859460355750136
57700,0.98
57800,0.95
57900,0.954889230224349
58000,0.95
58100,0.975
58200,0.9404108226905393
58300,0.96
58400,0.9712460884899019
58500,0.9559460355750136
58600,0.9702620798834667
58700,0.9853728496591176
58800,0.984889230224349
58900,0.98
59000,0.9753728496591176
59100,0.9667297079246707
59200,0.97
59300,0.97
59400,0.9903000529148884
59500,0.9953728496591177
59600,0.9602301562315865
59700,0.9651150781157932
59800,0.984889230224349
59900,1.0
60000,0.9953728496591177
60100,0.98
60200,0.974889230224349
60300,0.97
60400,0.95
60500,0.9757244960237117
60600,0.9559460355750136
60700,0.97
60800,0.964889230224349
60900,0.97
61000,0.9673331476953322
61100,0.964889230224349
61200,0.9870710678118655
61300,0.98
61400,0.99
61500,0.9859460355750136
61600,0.9483899530459968
61700,0.9507836723496571
61800,0.98
61900,0.964889230224349
62000,0.99
62100,0.954889230224349
62200,0.944889230224349
62300,0.9559460355750136
62400,0.9659460355750136
62500,0.984889230224349
62600,0.99
62700,0.9554108226905395
62800,0.9654108226905393
62900,0.96
63000,0.9713568582655528
63100,0.95
63200,0.96
63300,0.952178775407975
63400,0.9653728496591176
63500,0.98
63600,0.9381248109829886
63700,0.9808352657993626
63800,0.98
63900,0.9553728496591176
64000,0.97
64100,0.91
64200,0.99
64300,0.97
64400,0.9803000529148885
64500,0.96
64600,0.9602620798834667
64700,0.97
64800,0.99
64900,0.9353728496591177
65000,0.9913568582655529
65100,0.9854108226905395
65200,0.95
65300,0.994889230224349
65400,0.96
65500,0.9853728496591176
65600,0.98
65700,0.99
65800,0.954889230224349
65900,0.97
66000,0.97
66100,0.96
66200,0.9703000529148885
66300,0.9753728496591176
66400,0.964889230224349
66500,0.9408352657993626
66600,0.96
66700,0.9759460355750136
66800,0.964889230224349
66900,0.9854108226905393
67000,0.96
67100,0.9859460355750136
67200,0.9953728496591177
67300,0.9653728496591176
67400,0.9461565220087748
67500,0.9254108226905393
67600,0.94
67700,0.9754108226905395
67800,0.97
67900,0.9653728496591176
68000,0.9654108226905393
68100,0.95
68200,0.964889230224349
68300,0.9754108226905394
68400,0.9607456993182355
68500,0.97
68600,0.98
68700,0.9759460355750136
68800,0.9654108226905395
68900,0.98
69000,0.984889230224349
69100,0.974889230224349
69200,0.9707456993182353
69300,0.9854108226905393
69400,0.9161944950401966
69500,0.9559460355750136
69600,0.9554108226905395
69700,0.9813568582655531
69800,0.9659460355750136
69900,0.944889230224349
70000,0.9807836723496571
70100,0.96
70200,0.9853728496591176
70300,0.984889230224349
70400,0.99
70500,0.98
70600,0.97
70700,0.9754108226905395
70800,0.97
70900,0.96
71000,0.9459460355750136
71100,0.99
71200,0.98
71300,0.98
71400,0.9507836723496571
71500,0.9653728496591176
71600,0.9530171033868791
71700,0.9653728496591176
71800,0.974889230224349
71900,0.98
72000,0.98
72100,0.9454108226905393
72200,1.0
72300,0.97
72400,0.97
72500,0.98
72600,0.98
72700,0.9918920711500272
72800,0.9608352657993626
72900,0.9508352657993626
73000,0.98
73100,0.97
73200,0.9559460355750136
73300,0.95
73400,0.97
73500,0.94
73600,0.97
73700,0.9502620798834667
73800,0.9753728496591176
73900,0.9759460355750136
74000,0.9713188852341312
74100,0.96
74200,0.9408216453810787
74300,0.97
74400,0.9553728496591176
74500,0.9559460355750136
74600,0.97
74700,0.98
74800,0.9410973456828293
74900,0.96
75000,0.9607456993182353
